0.000000e+00 3.843549e-01 0.000000e+00 1.456938e+00 0.000000e+00 1.966513e+00 0.000000e+00 2.267070e+00 0.000000e+00 2.466537e+00 0.000000e+00 2.609280e+00 0.000000e+00 2.716931e+00 0.000000e+00 2.801306e+00 0.000000e+00 2.869376e+00 0.000000e+00 2.925405e+00 0.000000e+00 2.971985e+00 0.000000e+00 3.010716e+00 0.000000e+00 3.042796e+00 0.000000e+00 3.069376e+00 0.000000e+00 3.091564e+00 0.000000e+00 3.110306e+00 0.000000e+00 3.126343e+00 0.000000e+00 3.140232e+00 0.000000e+00 3.152391e+00 0.000000e+00 3.163136e+00 0.000000e+00 3.172709e+00 
1.000000e-06 3.843800e-01 1.000000e-06 1.457048e+00 1.000000e-06 1.966673e+00 1.000000e-06 2.267261e+00 1.000000e-06 2.466750e+00 1.000000e-06 2.609507e+00 1.000000e-06 2.717169e+00 1.000000e-06 2.801553e+00 1.000000e-06 2.869630e+00 1.000000e-06 2.925667e+00 1.000000e-06 2.972261e+00 1.000000e-06 3.011013e+00 1.000000e-06 3.043119e+00 1.000000e-06 3.069725e+00 1.000000e-06 3.091937e+00 1.000000e-06 3.110699e+00 1.000000e-06 3.126753e+00 1.000000e-06 3.140656e+00 1.000000e-06 3.152827e+00 1.000000e-06 3.163582e+00 1.000000e-06 3.173164e+00 
2.000000e-06 3.843955e-01 2.000000e-06 1.457115e+00 2.000000e-06 1.966771e+00 2.000000e-06 2.267379e+00 2.000000e-06 2.466881e+00 2.000000e-06 2.609648e+00 2.000000e-06 2.717316e+00 2.000000e-06 2.801705e+00 2.000000e-06 2.869786e+00 2.000000e-06 2.925829e+00 2.000000e-06 2.972430e+00 2.000000e-06 3.011195e+00 2.000000e-06 3.043317e+00 2.000000e-06 3.069940e+00 2.000000e-06 3.092166e+00 2.000000e-06 3.110942e+00 2.000000e-06 3.127006e+00 2.000000e-06 3.140917e+00 2.000000e-06 3.153096e+00 2.000000e-06 3.163857e+00 2.000000e-06 3.173443e+00 
4.000000e-06 3.843801e-01 4.000000e-06 1.457048e+00 4.000000e-06 1.966673e+00 4.000000e-06 2.267261e+00 4.000000e-06 2.466750e+00 4.000000e-06 2.609508e+00 4.000000e-06 2.717170e+00 4.000000e-06 2.801553e+00 4.000000e-06 2.869630e+00 4.000000e-06 2.925668e+00 4.000000e-06 2.972261e+00 4.000000e-06 3.011014e+00 4.000000e-06 3.043120e+00 4.000000e-06 3.069726e+00 4.000000e-06 3.091938e+00 4.000000e-06 3.110700e+00 4.000000e-06 3.126754e+00 4.000000e-06 3.140657e+00 4.000000e-06 3.152828e+00 4.000000e-06 3.163583e+00 4.000000e-06 3.173164e+00 
8.000000e-06 3.843142e-01 8.000000e-06 1.456760e+00 8.000000e-06 1.966255e+00 8.000000e-06 2.266760e+00 8.000000e-06 2.466193e+00 8.000000e-06 2.608912e+00 8.000000e-06 2.716545e+00 8.000000e-06 2.800907e+00 8.000000e-06 2.868966e+00 8.000000e-06 2.924981e+00 8.000000e-06 2.971539e+00 8.000000e-06 3.010237e+00 8.000000e-06 3.042274e+00 8.000000e-06 3.068811e+00 8.000000e-06 3.090960e+00 8.000000e-06 3.109669e+00 8.000000e-06 3.125679e+00 8.000000e-06 3.139545e+00 8.000000e-06 3.151686e+00 8.000000e-06 3.162415e+00 8.000000e-06 3.171974e+00 
1.600000e-05 3.843297e-01 1.600000e-05 1.456831e+00 1.600000e-05 1.966359e+00 1.600000e-05 2.266885e+00 1.600000e-05 2.466331e+00 1.600000e-05 2.609060e+00 1.600000e-05 2.716692e+00 1.600000e-05 2.801060e+00 1.600000e-05 2.869122e+00 1.600000e-05 2.925143e+00 1.600000e-05 2.971709e+00 1.600000e-05 3.010420e+00 1.600000e-05 3.042473e+00 1.600000e-05 3.069042e+00 1.600000e-05 3.091206e+00 1.600000e-05 3.109928e+00 1.600000e-05 3.125947e+00 1.600000e-05 3.139822e+00 1.600000e-05 3.151969e+00 1.600000e-05 3.162704e+00 1.600000e-05 3.172268e+00 
3.200000e-05 3.843956e-01 3.200000e-05 1.457115e+00 3.200000e-05 1.966771e+00 3.200000e-05 2.267379e+00 3.200000e-05 2.466881e+00 3.200000e-05 2.609648e+00 3.200000e-05 2.717316e+00 3.200000e-05 2.801705e+00 3.200000e-05 2.869786e+00 3.200000e-05 2.925829e+00 3.200000e-05 2.972431e+00 3.200000e-05 3.011196e+00 3.200000e-05 3.043318e+00 3.200000e-05 3.069941e+00 3.200000e-05 3.092167e+00 3.200000e-05 3.110942e+00 3.200000e-05 3.127006e+00 3.200000e-05 3.140918e+00 3.200000e-05 3.153096e+00 3.200000e-05 3.163857e+00 3.200000e-05 3.173444e+00 
6.400000e-05 3.843800e-01 6.400000e-05 1.457051e+00 6.400000e-05 1.966677e+00 6.400000e-05 2.267267e+00 6.400000e-05 2.466756e+00 6.400000e-05 2.609514e+00 6.400000e-05 2.717169e+00 6.400000e-05 2.801553e+00 6.400000e-05 2.869630e+00 6.400000e-05 2.925667e+00 6.400000e-05 2.972260e+00 6.400000e-05 3.011012e+00 6.400000e-05 3.043118e+00 6.400000e-05 3.069740e+00 6.400000e-05 3.091952e+00 6.400000e-05 3.110714e+00 6.400000e-05 3.126767e+00 6.400000e-05 3.140670e+00 6.400000e-05 3.152840e+00 6.400000e-05 3.163595e+00 6.400000e-05 3.173176e+00 
1.280000e-04 3.843142e-01 1.280000e-04 1.456760e+00 1.280000e-04 1.966255e+00 1.280000e-04 2.266760e+00 1.280000e-04 2.466193e+00 1.280000e-04 2.608912e+00 1.280000e-04 2.716545e+00 1.280000e-04 2.800907e+00 1.280000e-04 2.868966e+00 1.280000e-04 2.924981e+00 1.280000e-04 2.971539e+00 1.280000e-04 3.010237e+00 1.280000e-04 3.042274e+00 1.280000e-04 3.068811e+00 1.280000e-04 3.090960e+00 1.280000e-04 3.109669e+00 1.280000e-04 3.125679e+00 1.280000e-04 3.139545e+00 1.280000e-04 3.151686e+00 1.280000e-04 3.162415e+00 1.280000e-04 3.171974e+00 
2.280000e-04 3.843144e-01 2.280000e-04 1.456761e+00 2.280000e-04 1.966258e+00 2.280000e-04 2.266763e+00 2.280000e-04 2.466196e+00 2.280000e-04 2.608915e+00 2.280000e-04 2.716545e+00 2.280000e-04 2.800907e+00 2.280000e-04 2.868965e+00 2.280000e-04 2.924981e+00 2.280000e-04 2.971538e+00 2.280000e-04 3.010242e+00 2.280000e-04 3.042281e+00 2.280000e-04 3.068818e+00 2.280000e-04 3.090967e+00 2.280000e-04 3.109676e+00 2.280000e-04 3.125685e+00 2.280000e-04 3.139551e+00 2.280000e-04 3.151692e+00 2.280000e-04 3.162421e+00 2.280000e-04 3.171980e+00 
3.280000e-04 3.843141e-01 3.280000e-04 1.456760e+00 3.280000e-04 1.966255e+00 3.280000e-04 2.266760e+00 3.280000e-04 2.466193e+00 3.280000e-04 2.608911e+00 3.280000e-04 2.716545e+00 3.280000e-04 2.800907e+00 3.280000e-04 2.868965e+00 3.280000e-04 2.924981e+00 3.280000e-04 2.971538e+00 3.280000e-04 3.010236e+00 3.280000e-04 3.042273e+00 3.280000e-04 3.068810e+00 3.280000e-04 3.090959e+00 3.280000e-04 3.109668e+00 3.280000e-04 3.125678e+00 3.280000e-04 3.139544e+00 3.280000e-04 3.151685e+00 3.280000e-04 3.162414e+00 3.280000e-04 3.171974e+00 
4.280000e-04 3.843141e-01 4.280000e-04 1.456760e+00 4.280000e-04 1.966255e+00 4.280000e-04 2.266760e+00 4.280000e-04 2.466193e+00 4.280000e-04 2.608911e+00 4.280000e-04 2.716545e+00 4.280000e-04 2.800907e+00 4.280000e-04 2.868965e+00 4.280000e-04 2.924981e+00 4.280000e-04 2.971538e+00 4.280000e-04 3.010236e+00 4.280000e-04 3.042273e+00 4.280000e-04 3.068810e+00 4.280000e-04 3.090959e+00 4.280000e-04 3.109668e+00 4.280000e-04 3.125678e+00 4.280000e-04 3.139544e+00 4.280000e-04 3.151685e+00 4.280000e-04 3.162414e+00 4.280000e-04 3.171974e+00 
5.280000e-04 3.843141e-01 5.280000e-04 1.456760e+00 5.280000e-04 1.966255e+00 5.280000e-04 2.266760e+00 5.280000e-04 2.466193e+00 5.280000e-04 2.608911e+00 5.280000e-04 2.716545e+00 5.280000e-04 2.800907e+00 5.280000e-04 2.868965e+00 5.280000e-04 2.924981e+00 5.280000e-04 2.971538e+00 5.280000e-04 3.010236e+00 5.280000e-04 3.042273e+00 5.280000e-04 3.068810e+00 5.280000e-04 3.090959e+00 5.280000e-04 3.109668e+00 5.280000e-04 3.125678e+00 5.280000e-04 3.139544e+00 5.280000e-04 3.151685e+00 5.280000e-04 3.162414e+00 5.280000e-04 3.171974e+00 
6.280000e-04 3.843141e-01 6.280000e-04 1.456760e+00 6.280000e-04 1.966255e+00 6.280000e-04 2.266760e+00 6.280000e-04 2.466193e+00 6.280000e-04 2.608911e+00 6.280000e-04 2.716545e+00 6.280000e-04 2.800907e+00 6.280000e-04 2.868965e+00 6.280000e-04 2.924981e+00 6.280000e-04 2.971538e+00 6.280000e-04 3.010236e+00 6.280000e-04 3.042273e+00 6.280000e-04 3.068810e+00 6.280000e-04 3.090959e+00 6.280000e-04 3.109668e+00 6.280000e-04 3.125678e+00 6.280000e-04 3.139544e+00 6.280000e-04 3.151685e+00 6.280000e-04 3.162414e+00 6.280000e-04 3.171974e+00 
7.280000e-04 3.843141e-01 7.280000e-04 1.456760e+00 7.280000e-04 1.966255e+00 7.280000e-04 2.266760e+00 7.280000e-04 2.466193e+00 7.280000e-04 2.608911e+00 7.280000e-04 2.716545e+00 7.280000e-04 2.800907e+00 7.280000e-04 2.868965e+00 7.280000e-04 2.924981e+00 7.280000e-04 2.971538e+00 7.280000e-04 3.010236e+00 7.280000e-04 3.042273e+00 7.280000e-04 3.068810e+00 7.280000e-04 3.090959e+00 7.280000e-04 3.109668e+00 7.280000e-04 3.125678e+00 7.280000e-04 3.139544e+00 7.280000e-04 3.151685e+00 7.280000e-04 3.162414e+00 7.280000e-04 3.171974e+00 
8.280000e-04 3.843141e-01 8.280000e-04 1.456760e+00 8.280000e-04 1.966255e+00 8.280000e-04 2.266760e+00 8.280000e-04 2.466193e+00 8.280000e-04 2.608911e+00 8.280000e-04 2.716545e+00 8.280000e-04 2.800907e+00 8.280000e-04 2.868965e+00 8.280000e-04 2.924981e+00 8.280000e-04 2.971538e+00 8.280000e-04 3.010236e+00 8.280000e-04 3.042273e+00 8.280000e-04 3.068810e+00 8.280000e-04 3.090959e+00 8.280000e-04 3.109668e+00 8.280000e-04 3.125678e+00 8.280000e-04 3.139544e+00 8.280000e-04 3.151685e+00 8.280000e-04 3.162414e+00 8.280000e-04 3.171974e+00 
9.280000e-04 3.843141e-01 9.280000e-04 1.456760e+00 9.280000e-04 1.966255e+00 9.280000e-04 2.266760e+00 9.280000e-04 2.466193e+00 9.280000e-04 2.608911e+00 9.280000e-04 2.716545e+00 9.280000e-04 2.800907e+00 9.280000e-04 2.868965e+00 9.280000e-04 2.924981e+00 9.280000e-04 2.971538e+00 9.280000e-04 3.010236e+00 9.280000e-04 3.042273e+00 9.280000e-04 3.068810e+00 9.280000e-04 3.090959e+00 9.280000e-04 3.109668e+00 9.280000e-04 3.125678e+00 9.280000e-04 3.139544e+00 9.280000e-04 3.151685e+00 9.280000e-04 3.162414e+00 9.280000e-04 3.171974e+00 
1.028000e-03 3.843141e-01 1.028000e-03 1.456760e+00 1.028000e-03 1.966255e+00 1.028000e-03 2.266760e+00 1.028000e-03 2.466193e+00 1.028000e-03 2.608911e+00 1.028000e-03 2.716545e+00 1.028000e-03 2.800907e+00 1.028000e-03 2.868965e+00 1.028000e-03 2.924981e+00 1.028000e-03 2.971538e+00 1.028000e-03 3.010236e+00 1.028000e-03 3.042273e+00 1.028000e-03 3.068810e+00 1.028000e-03 3.090959e+00 1.028000e-03 3.109668e+00 1.028000e-03 3.125678e+00 1.028000e-03 3.139544e+00 1.028000e-03 3.151685e+00 1.028000e-03 3.162414e+00 1.028000e-03 3.171974e+00 
1.128000e-03 3.843141e-01 1.128000e-03 1.456760e+00 1.128000e-03 1.966255e+00 1.128000e-03 2.266760e+00 1.128000e-03 2.466193e+00 1.128000e-03 2.608911e+00 1.128000e-03 2.716545e+00 1.128000e-03 2.800907e+00 1.128000e-03 2.868965e+00 1.128000e-03 2.924981e+00 1.128000e-03 2.971538e+00 1.128000e-03 3.010236e+00 1.128000e-03 3.042273e+00 1.128000e-03 3.068810e+00 1.128000e-03 3.090959e+00 1.128000e-03 3.109668e+00 1.128000e-03 3.125678e+00 1.128000e-03 3.139544e+00 1.128000e-03 3.151685e+00 1.128000e-03 3.162414e+00 1.128000e-03 3.171974e+00 
1.228000e-03 3.843141e-01 1.228000e-03 1.456760e+00 1.228000e-03 1.966255e+00 1.228000e-03 2.266760e+00 1.228000e-03 2.466193e+00 1.228000e-03 2.608911e+00 1.228000e-03 2.716545e+00 1.228000e-03 2.800907e+00 1.228000e-03 2.868965e+00 1.228000e-03 2.924981e+00 1.228000e-03 2.971538e+00 1.228000e-03 3.010236e+00 1.228000e-03 3.042273e+00 1.228000e-03 3.068810e+00 1.228000e-03 3.090959e+00 1.228000e-03 3.109668e+00 1.228000e-03 3.125678e+00 1.228000e-03 3.139544e+00 1.228000e-03 3.151685e+00 1.228000e-03 3.162414e+00 1.228000e-03 3.171974e+00 
1.328000e-03 3.843141e-01 1.328000e-03 1.456760e+00 1.328000e-03 1.966255e+00 1.328000e-03 2.266760e+00 1.328000e-03 2.466193e+00 1.328000e-03 2.608911e+00 1.328000e-03 2.716545e+00 1.328000e-03 2.800907e+00 1.328000e-03 2.868965e+00 1.328000e-03 2.924981e+00 1.328000e-03 2.971538e+00 1.328000e-03 3.010236e+00 1.328000e-03 3.042273e+00 1.328000e-03 3.068810e+00 1.328000e-03 3.090959e+00 1.328000e-03 3.109668e+00 1.328000e-03 3.125678e+00 1.328000e-03 3.139544e+00 1.328000e-03 3.151685e+00 1.328000e-03 3.162414e+00 1.328000e-03 3.171974e+00 
1.428000e-03 3.843141e-01 1.428000e-03 1.456760e+00 1.428000e-03 1.966255e+00 1.428000e-03 2.266760e+00 1.428000e-03 2.466193e+00 1.428000e-03 2.608911e+00 1.428000e-03 2.716545e+00 1.428000e-03 2.800907e+00 1.428000e-03 2.868965e+00 1.428000e-03 2.924981e+00 1.428000e-03 2.971538e+00 1.428000e-03 3.010236e+00 1.428000e-03 3.042273e+00 1.428000e-03 3.068810e+00 1.428000e-03 3.090959e+00 1.428000e-03 3.109668e+00 1.428000e-03 3.125678e+00 1.428000e-03 3.139544e+00 1.428000e-03 3.151685e+00 1.428000e-03 3.162414e+00 1.428000e-03 3.171974e+00 
1.528000e-03 3.843141e-01 1.528000e-03 1.456760e+00 1.528000e-03 1.966255e+00 1.528000e-03 2.266760e+00 1.528000e-03 2.466193e+00 1.528000e-03 2.608911e+00 1.528000e-03 2.716545e+00 1.528000e-03 2.800907e+00 1.528000e-03 2.868965e+00 1.528000e-03 2.924981e+00 1.528000e-03 2.971538e+00 1.528000e-03 3.010236e+00 1.528000e-03 3.042273e+00 1.528000e-03 3.068810e+00 1.528000e-03 3.090959e+00 1.528000e-03 3.109668e+00 1.528000e-03 3.125678e+00 1.528000e-03 3.139544e+00 1.528000e-03 3.151685e+00 1.528000e-03 3.162414e+00 1.528000e-03 3.171974e+00 
1.628000e-03 3.843141e-01 1.628000e-03 1.456760e+00 1.628000e-03 1.966255e+00 1.628000e-03 2.266760e+00 1.628000e-03 2.466193e+00 1.628000e-03 2.608911e+00 1.628000e-03 2.716545e+00 1.628000e-03 2.800907e+00 1.628000e-03 2.868965e+00 1.628000e-03 2.924981e+00 1.628000e-03 2.971538e+00 1.628000e-03 3.010236e+00 1.628000e-03 3.042273e+00 1.628000e-03 3.068810e+00 1.628000e-03 3.090959e+00 1.628000e-03 3.109668e+00 1.628000e-03 3.125678e+00 1.628000e-03 3.139544e+00 1.628000e-03 3.151685e+00 1.628000e-03 3.162414e+00 1.628000e-03 3.171974e+00 
1.728000e-03 3.843141e-01 1.728000e-03 1.456760e+00 1.728000e-03 1.966255e+00 1.728000e-03 2.266760e+00 1.728000e-03 2.466193e+00 1.728000e-03 2.608911e+00 1.728000e-03 2.716545e+00 1.728000e-03 2.800907e+00 1.728000e-03 2.868965e+00 1.728000e-03 2.924981e+00 1.728000e-03 2.971538e+00 1.728000e-03 3.010236e+00 1.728000e-03 3.042273e+00 1.728000e-03 3.068810e+00 1.728000e-03 3.090959e+00 1.728000e-03 3.109668e+00 1.728000e-03 3.125678e+00 1.728000e-03 3.139544e+00 1.728000e-03 3.151685e+00 1.728000e-03 3.162414e+00 1.728000e-03 3.171974e+00 
1.828000e-03 3.843141e-01 1.828000e-03 1.456760e+00 1.828000e-03 1.966255e+00 1.828000e-03 2.266760e+00 1.828000e-03 2.466193e+00 1.828000e-03 2.608911e+00 1.828000e-03 2.716545e+00 1.828000e-03 2.800907e+00 1.828000e-03 2.868965e+00 1.828000e-03 2.924981e+00 1.828000e-03 2.971538e+00 1.828000e-03 3.010236e+00 1.828000e-03 3.042273e+00 1.828000e-03 3.068810e+00 1.828000e-03 3.090959e+00 1.828000e-03 3.109668e+00 1.828000e-03 3.125678e+00 1.828000e-03 3.139544e+00 1.828000e-03 3.151685e+00 1.828000e-03 3.162414e+00 1.828000e-03 3.171974e+00 
1.928000e-03 3.843141e-01 1.928000e-03 1.456760e+00 1.928000e-03 1.966255e+00 1.928000e-03 2.266760e+00 1.928000e-03 2.466193e+00 1.928000e-03 2.608911e+00 1.928000e-03 2.716545e+00 1.928000e-03 2.800907e+00 1.928000e-03 2.868965e+00 1.928000e-03 2.924981e+00 1.928000e-03 2.971538e+00 1.928000e-03 3.010236e+00 1.928000e-03 3.042273e+00 1.928000e-03 3.068810e+00 1.928000e-03 3.090959e+00 1.928000e-03 3.109668e+00 1.928000e-03 3.125678e+00 1.928000e-03 3.139544e+00 1.928000e-03 3.151685e+00 1.928000e-03 3.162414e+00 1.928000e-03 3.171974e+00 
2.028000e-03 3.843141e-01 2.028000e-03 1.456760e+00 2.028000e-03 1.966255e+00 2.028000e-03 2.266760e+00 2.028000e-03 2.466193e+00 2.028000e-03 2.608911e+00 2.028000e-03 2.716545e+00 2.028000e-03 2.800907e+00 2.028000e-03 2.868965e+00 2.028000e-03 2.924981e+00 2.028000e-03 2.971538e+00 2.028000e-03 3.010236e+00 2.028000e-03 3.042273e+00 2.028000e-03 3.068810e+00 2.028000e-03 3.090959e+00 2.028000e-03 3.109668e+00 2.028000e-03 3.125678e+00 2.028000e-03 3.139544e+00 2.028000e-03 3.151685e+00 2.028000e-03 3.162414e+00 2.028000e-03 3.171974e+00 
